Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,female,w,lnw
184910,60410250695992,August,AR,1914.2954,730.0,40,39,1,,45,2,1,3,3,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,18.25,2.9041650800285006
184993,750647096909164,August,AR,1717.0862,750.0,40,40,1,,30,2,1,2,3,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,18.75,2.9311937524164198
185777,660629120105807,August,CA,2627.0574,640.0,40,43,1,1.0,36,2,1,3,8,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,16.0,2.772588722239781
185921,860022170105606,August,CA,3574.3062,212.5,25,39,3,,62,2,5,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.5,2.1400661634962708
186539,210004800242616,August,CA,2772.8659,961.0,40,43,1,,31,2,7,0,0,"Native, Born In US",9,Individual and family services (6241),2540,"Private, Nonprofit",No,No,Employed-At Work,1,24.025,3.1790949548563563
187144,968076829029320,August,CA,3148.5307,923.07,25,39,1,,50,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,36.9228,3.6088292464122746
187349,639400011530920,August,CA,2523.9578,475.0,25,40,1,1.0,39,2,1,2,10,"Native, Born In US",9,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-Absent,1,19.0,2.9444389791664403
187373,902900150996886,August,CA,3145.9932,415.38,28,42,1,,52,2,3,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.834999999999999,2.696989253742785
187460,402908450996388,August,CO,1508.3072,350.0,35,40,1,1.0,32,2,1,1,3,"Foreign Born, Not a US Citizen",8,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,10.0,2.302585092994046
187657,702900960995188,August,CO,1722.0335,345.0,30,43,1,,62,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-Absent,1,11.5,2.4423470353692043
187665,818580301160005,August,CO,3375.4487,300.0,30,43,1,,51,2,1,2,10,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,10.0,2.302585092994046
187875,42250290985795,August,CT,1204.179,500.0,28,39,1,,57,2,4,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,17.857142857142858,2.882403588246988
188014,100001280910204,August,CT,2717.8022,446.4,31,44,1,,53,2,5,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.399999999999999,2.667228206581955
188104,525099889900716,August,CT,1219.2829,280.0,20,44,1,,52,2,1,2,10,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,14.0,2.6390573296152584
188257,47140290110602,August,CT,1386.6479,460.0,40,44,1,,27,2,7,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,11.5,2.4423470353692043
188624,766070899129200,August,DE,369.1855,692.3,40,42,1,,40,2,4,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-Absent,1,17.307499999999997,2.8511399335700434
189465,70072239102211,August,FL,4049.7649,170.0,20,40,1,3.0,22,2,7,0,0,"Foreign Born, US Cit By Naturalization",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,8.5,2.1400661634962708
189912,692170401470104,August,FL,3656.8104,333.33,45,40,1,,49,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,7.407333333333333,2.002470500493707
190030,121159120002301,August,FL,1931.2779,760.0,40,39,1,,33,2,1,3,3,"Native, Born In US",5,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,19.0,2.9444389791664403
190215,10310012454629,August,GA,3377.2164,461.53,40,39,2,,25,2,7,2,6,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.53825,2.445667603133328
190504,927195599300907,August,GA,2772.8671,500.0,30,40,2,,50,2,5,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,16.666666666666668,2.8134107167600364
191217,10610012874999,August,ID,723.5454,280.0,8,44,1,1.0,44,2,1,2,10,"Foreign Born, US Cit By Naturalization",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,35.0,3.5553480614894135
191271,650830280541001,August,ID,924.0248,230.76,40,39,1,,51,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,5.769,1.7524987552747524
191313,166960160850104,August,ID,1020.1305,291.2,40,39,1,8.0,26,2,1,2,2,"Native, Born In US",8,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,7.279999999999999,1.9851308622085946
191666,609109941710023,August,IL,4017.3733,645.0,38,42,2,,24,2,7,1,2,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,16.973684210526315,2.831664157069387
191790,60175009712980,August,IL,2931.2884,359.36,32,40,1,,19,2,7,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,11.23,2.418588768750352
191833,103250110012740,August,IL,3070.9222,385.34,38,40,1,,61,2,4,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,10.140526315789472,2.316539901726228
192118,160962802002789,August,IL,2638.0777,360.0,40,39,1,,43,2,1,1,4,"Native, Born In US",3,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,9.0,2.1972245773362196
192783,210907902037691,August,IA,1143.7466,207.5,30,43,1,,46,2,1,2,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,6.916666666666667,1.9339339580085977
192806,306707851999449,August,IA,981.2464,360.0,20,39,1,,33,2,1,3,3,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,18.0,2.8903717578961645
192831,610906986516494,August,IA,1147.4927,450.4,40,39,1,,57,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,11.26,2.421256622711544
193084,50230793241002,August,KS,1598.2458,418.0,38,43,1,,53,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.0,2.3978952727983707
193204,220009969256296,August,KS,1508.0913,328.0,32,41,1,,63,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,10.25,2.327277705584417
193240,750221301610200,August,KS,1086.7714,560.0,40,42,2,,36,2,5,1,2,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,14.0,2.6390573296152584
193284,220009922109596,August,KS,1693.3592,364.0,40,40,1,,20,2,7,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.1,2.2082744135228043
193356,620007910233595,August,KS,1263.8817,276.92,37,39,1,,57,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,Yes,Employed-At Work,1,7.484324324324325,2.0128107431656
193826,277936406061129,August,KY,2588.8326,481.0,37,44,4,6.0,61,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,13.0,2.5649493574615367
194576,332891012909375,August,ME,365.207,99.0,12,39,1,,33,2,2,4,11,"Native, Born In US",1,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,8.25,2.1102132003465894
194919,469610904480722,August,MD,2030.7836,420.0,30,39,1,,34,2,5,1,4,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,14.0,2.6390573296152584
195251,185092050063109,August,MA,2460.2805,600.0,24,40,1,,59,1,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,0,25.0,3.2188758248682006
195963,724295129600789,August,MI,2769.2908,343.75,27,43,1,,60,2,1,2,3,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,12.731481481481481,2.544077782976452
196532,70177017526540,August,MN,1378.142,540.0,30,40,1,,58,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,18.0,2.8903717578961645
196573,267952706027769,August,MN,1353.6001,807.0,40,43,1,,39,2,1,2,4,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,20.175,3.0044442141560124
196887,568340701400203,August,MS,1381.9543,1600.0,32,42,2,,25,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,50.0,3.912023005428146
196944,46942280695195,August,MS,1585.2434,276.92,40,41,2,,34,2,7,1,2,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,6.923,1.9348492016958885
197015,609018963269490,August,MS,1939.758,369.23,40,42,1,1.0,30,1,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,9.23075,2.222540301985006
197115,300208271910836,August,MO,3882.5865,195.0,15,40,2,2.0,58,1,1,2,3,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,0,13.0,2.5649493574615367
199318,204309061410015,August,NJ,3496.7198,450.8,40,39,2,7.0,44,2,1,2,3,"Foreign Born, Not a US Citizen",2,Child day care services (6244),2540,Government - Local,No,No,Employed-At Work,1,11.27,2.422144328051685
199339,230409948086790,August,NJ,3357.3783,180.0,20,40,1,,20,2,7,0,0,"Native, Born In US",2,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,9.0,2.1972245773362196
199393,321849003130830,August,NJ,2973.2501,276.0,40,42,2,,51,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-Absent,1,6.9,1.9315214116032138
199903,230509917996592,August,NM,1468.923,278.84,35,42,2,,52,2,1,1,4,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,Yes,Employed-At Work,1,7.966857142857142,2.0752900791287843
200215,196170420470304,August,NY,3020.1285,160.0,33,43,1,4.0,43,2,1,2,3,"Foreign Born, Not a US Citizen",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,4.848484848484849,1.5786662537673468
200262,230609967748094,August,NY,3073.3899,307.5,30,39,1,,57,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,10.25,2.327277705584417
200391,563130140002100,August,NY,3301.8969,350.0,40,39,1,,53,2,1,1,4,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-Absent,1,8.75,2.169053700369523
200393,563130140002100,August,NY,3420.5031,180.0,20,40,1,,19,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,9.0,2.1972245773362196
200527,900056033329000,August,NY,2583.1284,1653.0,25,43,2,,52,2,5,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,66.12,4.191471272952824
200528,900056033329000,August,NY,3836.3476,225.0,25,39,2,,20,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.0,2.1972245773362196
200626,30610001855925,August,NY,3513.6445,1260.0,30,39,1,,42,2,1,1,4,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-Absent,1,42.0,3.7376696182833684
200756,195483060062204,August,NY,4165.1869,542.5,40,43,1,,23,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.5625,2.607308631300678
200769,230609909131372,August,NY,2630.9957,385.0,35,42,1,,57,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,11.0,2.3978952727983707
200910,601867004330340,August,NY,2508.2976,350.0,40,42,1,7.0,47,2,1,1,3,"Foreign Born, Not a US Citizen",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,8.75,2.169053700369523
201217,30710007330999,August,NC,3243.1873,300.0,40,40,1,,39,2,7,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,7.5,2.0149030205422647
201566,147670320500305,August,NC,2829.1395,692.0,40,43,1,,35,2,1,2,3,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,17.3,2.8507065015037334
201991,18068155320310,August,ND,315.7936,600.0,40,39,1,,25,2,1,3,3,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, For Profit",Yes,,Employed-At Work,1,15.0,2.70805020110221
202044,177163080062200,August,ND,351.3416,500.0,40,40,1,,59,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-Absent,1,12.5,2.5257286443082556
202183,84009455301841,August,OH,2884.8423,605.26,32,40,1,,50,2,6,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",Yes,,Employed-At Work,1,18.914375,2.9399222149802595
202604,828365099900954,August,OH,3376.865,731.2,40,39,1,,43,2,3,1,3,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,18.28,2.905807566026004
202760,569360489900938,August,OH,2780.5478,880.0,40,39,1,,52,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,22.0,3.091042453358316
203803,102200320260406,August,PA,3213.7151,576.92,40,44,1,,57,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,14.422999999999998,2.668824154601373
204057,822109920389405,August,PA,3435.2277,572.25,35,43,1,,49,2,1,2,10,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,16.35,2.7942278973432626
204813,178734050011104,August,SC,2769.3068,262.5,25,40,1,,53,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,10.5,2.3513752571634776
205077,63492659600933,August,SD,338.1299,1000.0,36,39,1,,51,2,5,0,0,"Native, Born In US",4,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,27.77777777777778,3.324236340526027
205101,136960701960408,August,SD,156.9435,418.0,38,42,1,,45,2,1,1,4,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,11.0,2.3978952727983707
205160,302901284995096,August,SD,338.1422,300.0,38,43,1,,53,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,7.894736842105263,2.0661963149298153
205917,22244280969091,August,TX,3110.3251,418.0,38,40,1,1.0,31,2,5,3,6,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,Yes,Employed-Absent,1,11.0,2.3978952727983707
205934,40810055560575,August,TX,3522.6707,961.0,40,40,2,,34,2,7,1,3,"Native, Born In US",7,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,24.025,3.1790949548563563
206280,610005354010918,August,TX,3648.0084,961.0,40,43,1,1.0,22,2,7,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,24.025,3.1790949548563563
206504,40810084384496,August,TX,3507.1078,500.0,40,42,1,,47,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-Absent,1,12.5,2.5257286443082556
206664,240809992584075,August,TX,2919.1272,290.76,40,39,1,1.0,53,2,7,0,0,"Native, Born Abroad Of US Parent(s)",7,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-Absent,1,7.269,1.9836187305024984
207103,640806937206492,August,TX,3376.5221,1057.2,40,39,1,1.0,64,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,26.43,3.2744997286161976
207335,209408323910097,August,UT,1188.0295,283.0,30,40,1,,40,2,5,2,4,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.433333333333334,2.2442495159810822
207733,123568359000919,August,VT,307.2296,700.0,35,39,1,,62,2,4,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,No,Yes,Employed-Absent,1,20.0,2.995732273553991
207792,520830101160504,August,VT,379.3785,309.0,38,39,1,,42,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,8.131578947368421,2.0957551171713598
207955,157625000061403,August,VT,324.3685,385.0,35,39,1,,57,2,1,0,0,"Foreign Born, US Cit By Naturalization",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,11.0,2.3978952727983707
